time_period,process,location,material,capacity,notes
3,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output [Scenario 2: CN Export Restriction + MM Shock]
3,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit [Scenario 2: CN Export Restriction + MM Shock]
3,mining,BR,monazaite,100000,Brazil monazite sands placeholder [Scenario 2: CN Export Restriction + MM Shock]
3,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping [Scenario 2: CN Export Restriction + MM Shock]
3,mining,CA,monazaite,0,Canada placeholder; monazite sands [Scenario 2: CN Export Restriction + MM Shock]
3,beneficiation,CN,flurocarbonate,92500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,beneficiation,CN,phosphate,5000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,chemical transformation,CN,neodynium dysprosium iron alloy,92500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,clay mining,CN,ion adsorption clay,100000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,CN,dysprosium_oxide,1400000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,CN,neodynium_oxide,5000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,CN,neodynium_oxide,36250000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,magnet manufacturing,CN,hp_magnet,105000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,metallothermic reduction,CN,dysprosium,1400000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,mining,CN,bastnasite,84000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,mining,CN,monazaite,20000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,molten_salt electrolysis,CN,neodynium,16000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,CN,dysprosium_oxide,100000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,CN,neodynium_oxide,17500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit [Scenario 2: CN Export Restriction + MM Shock]
3,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000 [Scenario 2: CN Export Restriction + MM Shock]"
3,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal [Scenario 2: CN Export Restriction + MM Shock]
3,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity [Scenario 2: CN Export Restriction + MM Shock]
3,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,clay mining,MM,ion adsorption clay,0,Myanmar Kachin State IAC; volatile — 5% annual decline risk [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,MM,dysprosium_oxide,0,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration) [Scenario 2: CN Export Restriction + MM Shock]
3,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025 [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity [Scenario 2: CN Export Restriction + MM Shock]
3,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,beneficiation,US,phosphate,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,direct reuse,US,hp_magnet,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,mining,US,bastnasite,43000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,mining,US,monazaite,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
3,use phase,US,hp_magnet,500000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,AU,flurocarbonate,17000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,AU,phosphate,8750000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay mining,AU,ion adsorption clay,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,AU,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,AU,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,AU,bastnasite,20000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,AU,monazaite,18000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,AU,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,AU,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay mining,BR,ion adsorption clay,300000,Brazil Serra Verde IAC; all 4 magnet REEs including Dy Tb [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,BR,dysprosium_oxide,0,Brazil Serra Verde DyOx; only non-CN IAC Dy+Tb source [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,BR,neodynium_oxide,100000,Brazil Serra Verde oxide output [Scenario 2: CN Export Restriction + MM Shock]
4,mining,BR,bastnasite,200000,Brazil Serra Verde Pela Ema; Phase 1 2024; HREE-rich IAC deposit [Scenario 2: CN Export Restriction + MM Shock]
4,mining,BR,monazaite,100000,Brazil monazite sands placeholder [Scenario 2: CN Export Restriction + MM Shock]
4,mining,CA,bastnasite,0,Canada placeholder; 14M MT reserves; DOD-backed projects ramping [Scenario 2: CN Export Restriction + MM Shock]
4,mining,CA,monazaite,0,Canada placeholder; monazite sands [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,CN,flurocarbonate,92500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,CN,phosphate,5000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,chemical transformation,CN,neodynium dysprosium iron alloy,92500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay mining,CN,ion adsorption clay,100000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,CN,dysprosium_oxide,1400000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,CN,neodynium_oxide,5000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,CN,dysprosium_oxide,200000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,CN,neodynium_oxide,36250000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,magnet manufacturing,CN,hp_magnet,105000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,metallothermic reduction,CN,dysprosium,1400000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,CN,bastnasite,84000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,CN,monazaite,20000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,molten_salt electrolysis,CN,neodynium,16000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,CN,dysprosium_oxide,100000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,CN,neodynium_oxide,17500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,chemical transformation,EE,neodynium dysprosium iron alloy,2500000,Neo alloy production for Narva magnet plant [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,EE,dysprosium_oxide,150000,Neo Silmet HREE [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,EE,neodynium_oxide,900000,Neo Silmet secondary circuit [Scenario 2: CN Export Restriction + MM Shock]
4,magnet manufacturing,EE,hp_magnet,2000000,"Neo Narva NdFeB plant; 2000 t/yr Phase1A 2025, scaling to 5000 [Scenario 2: CN Export Restriction + MM Shock]"
4,metallothermic reduction,EE,dysprosium,40000,Neo Silmet Dy metal [Scenario 2: CN Export Restriction + MM Shock]
4,molten_salt electrolysis,EE,neodynium,1500000,Neo Silmet metal reduction [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,EE,dysprosium_oxide,50000,Neo Silmet; heavy REE pilot line [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,EE,neodynium_oxide,700000,Neo Silmet Sillamae; LREE separation capacity [Scenario 2: CN Export Restriction + MM Shock]
4,chemical transformation,JP,neodynium dysprosium iron alloy,35000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,magnet manufacturing,JP,hp_magnet,24500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,metallothermic reduction,JP,dysprosium,50000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,molten_salt electrolysis,JP,neodynium,8000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,clay mining,MM,ion adsorption clay,0,Myanmar Kachin State IAC; volatile — 5% annual decline risk [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,MM,dysprosium_oxide,0,Myanmar in-situ leach; DyOx-rich IAC (8-12% Dy concentration) [Scenario 2: CN Export Restriction + MM Shock]
4,clay refining,MM,neodynium_oxide,0,Myanmar in-situ leach; NdOx minor fraction [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,MY,dysprosium_oxide,90000,Lynas LAMP HCAD HREE [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,MY,neodynium_oxide,4500000,Lynas LAMP secondary HCAD circuit [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,MY,dysprosium_oxide,150000,Lynas LAMP new HREE circuit; 1500 t/yr Dy+Tb capacity from 2025 [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,MY,neodynium_oxide,3675000,Lynas LAMP Kuantan; NdPr family separation capacity [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,US,flurocarbonate,58000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,beneficiation,US,phosphate,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,chemical transformation,US,neodynium dysprosium iron alloy,1500000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,cryogenic,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,direct reuse,US,hp_magnet,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrochloric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,hydrometallurgical,US,neodynium dysprosium iron alloy,100000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,magnet manufacturing,US,hp_magnet,2000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,magnet-to-magnet recycling,US,hp_magnet,750000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,magnet_market_mix,US,hp_magnet,10000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,metallothermic reduction,US,dysprosium,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,US,bastnasite,43000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,mining,US,monazaite,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,molten_salt electrolysis,US,neodynium,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,pyrometallurgical,US,neodynium dysprosium iron alloy,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,US,dysprosium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,sulfuric acid digestion,US,neodynium_oxide,0,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
4,use phase,US,hp_magnet,500000000,Placeholder — tune with real data [Scenario 2: CN Export Restriction + MM Shock]
